org_name,time,category,org_rating
My Melis Çiçek Evi,2026-02-15 19:15:10,"Nature, parks and outdoor places",5.0
Sivas Öğretmenevi,2026-03-08 09:56:59,"Construction, renovation and interior",0.0
Sümela Manastırı,2026-03-08 16:27:32,"Nature, parks and outdoor places",4.3
Sivas Protez Saç Yapım Ve Bakım Merkezi,2026-03-11 13:13:01,"Beauty, personal care and wellness",4.3
"Göktürk Cad., No:8",2026-03-04 20:11:33,"Landmarks, addresses and geography",
,2026-03-17 13:22:31,Other and unspecified,
24. Noter,2026-02-27 06:21:25,Real estate and business properties,4.0
,2026-02-27 22:27:12,Other and unspecified,
Gökpınar Gölü,2026-03-17 13:21:57,"Utilities, security and maintenance services",
Novada Tokat Alışveriş Merkezi,2026-03-07 06:34:30,Retail and trade,4.2
Divan Pastanesi,2026-03-06 10:09:48,Other and unspecified,4.3
Tarım Kredi Kooperatif Market,2026-02-23 20:17:21,Food and beverages,3.6
Hançer Restaurant,2026-03-10 06:00:33,Food and beverages,4.2
Anıtkabir,2026-03-16 09:09:52,"Nature, parks and outdoor places",5.0
İd Demirler Mobilya,2026-03-07 22:57:34,Retail and trade,
The Bee Kitchen & Coffee,2026-02-26 09:25:45,Food and beverages,
,2026-03-05 18:51:40,Other and unspecified,
,2026-02-22 17:41:38,Other and unspecified,
Karaoğlu Reklam,2026-03-16 21:22:44,"Automotive, motorcycles and vehicles",
Aşağısarıca Köyü,2026-02-28 19:14:48,"Landmarks, addresses and geography",
Alvina,2026-03-02 21:48:00,Retail and trade,3.8
Sivas Merkez ,2026-03-17 13:22:20,"Nature, parks and outdoor places",
Bzb Garage Oto Yıkama,2026-03-04 11:39:01,"Automotive, motorcycles and vehicles",4.8
Tarım Kredi Kooperatif Market,2026-02-23 20:16:23,Food and beverages,3.6
"Mobil1 Center - Das Mekanik Volkswagen, Audi, Porsche, Seat, Skoda, Cupra Özel Servisi",2026-03-01 09:57:30,"Automotive, motorcycles and vehicles",4.9
Baydöner,2026-03-04 17:39:52,Food and beverages,3.0
Sivas Farabi Gençlik Merkezi,2026-02-15 10:18:44,Religion and community organizations,4.9
Ulaş Gölü,2026-02-25 21:10:27,"Utilities, security and maintenance services",
LC Waikiki,2026-02-26 12:00:20,Retail and trade,4.3
Kayseri Büyükşehir Belediyesi Ulaşım A. Ş Otobüs İşletme Müd,2026-03-02 17:05:32,Transportation and logistics,2.7
Flirtshop.kz,2026-03-06 11:24:39,"Beauty, personal care and wellness",0.0
,2026-02-22 17:42:05,Other and unspecified,
Hatice Sultan Gözleme Evi,2026-03-13 14:57:39,Food and beverages,5.0
,2026-02-22 17:42:54,Other and unspecified,
Topkapı Sarayı Müzesi,2026-03-15 19:06:32,"Nature, parks and outdoor places",5.0
Ovacık Köyü,2026-03-12 15:15:01,"Landmarks, addresses and geography",
Bafra,2026-03-02 21:06:08,"Landmarks, addresses and geography",
Malatya Park AVM,2026-03-06 20:04:10,Retail and trade,4.1
Sivas,2026-03-13 03:34:59,Government and municipal services,
Lezzetçi,2026-02-27 11:17:08,Food and beverages,4.4
Ali Osman Ulusoy Hatay Antakya Otogarı,2026-02-22 15:46:34,Transportation and logistics,4.1
Beykoz,2026-03-17 09:03:13,"Nature, parks and outdoor places",
Malatya,2026-03-06 18:01:05,"Landmarks, addresses and geography",
Rams Park House Maslak Satış Ofisi,2026-03-06 20:09:49,"Construction, renovation and interior",
Trabzon,2026-02-21 16:55:33,"Landmarks, addresses and geography",
Metrofis Kırtasiye,2026-02-27 18:52:35,Retail and trade,
Atakent Emlak Danışmanlık,2026-03-07 23:46:30,Real estate and business properties,4.4
Sivas Merkez ,2026-03-13 03:29:39,"Nature, parks and outdoor places",
Barselona,2026-03-16 18:37:31,"Landmarks, addresses and geography",
