org_name,time,category,org_rating
Gıcır Gıcır Ot Yıkama,2026-03-06 08:37:14,"Automotive, motorcycles and vehicles",
Sporyum,2026-03-11 09:53:36,"Construction, renovation and interior",4.2
,2026-02-23 09:42:21,Other and unspecified,
,2026-03-11 10:18:11,Other and unspecified,
3. Küme Evleri,2026-03-06 17:53:06,"Landmarks, addresses and geography",
Yenikapı,2026-03-07 08:08:05,"Nature, parks and outdoor places",
Yalovam emlak,2026-03-13 15:10:36,Real estate and business properties,
,2026-03-09 20:11:55,Other and unspecified,
Denizkızı Eczanesi,2026-02-21 12:01:33,Healthcare and medical services,4.3
Karaköy Balık Pazarı,2026-03-13 23:13:27,Food and beverages,4.3
Bulgurlu Mah.,2026-03-06 12:21:53,Government and municipal services,
,2026-03-08 20:25:59,Other and unspecified,
Beyzade Kebap,2026-03-01 18:46:27,Food and beverages,4.3
Budget,2026-02-16 00:16:30,"Automotive, motorcycles and vehicles",4.5
Nokta Bilardo Salonu,2026-02-15 13:54:37,"Construction, renovation and interior",3.9
Teşvikiye Bld Mescidi Rahman Cami,2026-02-18 10:58:23,Religion and community organizations,4.0
,2026-03-08 13:42:18,Other and unspecified,
Ankara,2026-03-03 10:53:05,"Landmarks, addresses and geography",
Çetinler Rent ,2026-02-16 00:00:37,"Automotive, motorcycles and vehicles",4.9
Hacıseyfettin Mah.,2026-02-24 12:38:39,Government and municipal services,
"85 Sok., No:14",2026-02-22 06:14:14,"Landmarks, addresses and geography",
,2026-03-13 16:44:52,Other and unspecified,
Nissan Kuzey,2026-03-03 14:03:57,"Automotive, motorcycles and vehicles",4.3
Malatya,2026-03-03 17:22:37,"Landmarks, addresses and geography",
"Gazi Blv., No:175",2026-02-26 02:18:13,Agriculture,
"Gonca Sok., No:11",2026-02-22 15:18:56,Agriculture,
Pembe Mavi Eczanesi,2026-02-22 15:09:40,Healthcare and medical services,
Bilardo Akademisi,2026-02-15 13:53:27,"Construction, renovation and interior",4.5
Zes Elektrikli Araç Şarj İstasyonu,2026-03-13 16:39:08,"Automotive, motorcycles and vehicles",
Eskişehir Kent Ormanı,2026-03-01 23:55:12,"Nature, parks and outdoor places",0.0
Vodafone,2026-03-02 03:59:05,"IT, telecommunications and electronics",
,2026-03-06 10:51:15,Other and unspecified,
Umut Eczanesi,2026-02-22 06:15:03,Healthcare and medical services,4.5
Bağlarbaşı Cad.,2026-03-04 19:26:48,"Landmarks, addresses and geography",
,2026-03-01 14:52:19,Other and unspecified,
,2026-02-14 17:20:20,Other and unspecified,
"Ahmet Sügün Cad., No:26",2026-03-14 22:07:00,Agriculture,
Qnb,2026-02-26 19:46:13,Agriculture,3.8
Artuklu,2026-03-14 20:15:39,"Nature, parks and outdoor places",
Üsküdar,2026-03-07 08:06:36,"Nature, parks and outdoor places",0.0
Pendik Sosyal Güvenlik Merkezi,2026-02-16 16:05:22,Government and municipal services,
Kaan Kılınç Gayrimenkul,2026-03-04 12:28:03,Real estate and business properties,4.9
Yalova,2026-03-13 16:46:57,"Landmarks, addresses and geography",
Zes,2026-03-17 19:21:08,"Automotive, motorcycles and vehicles",
Korkmazlar Market,2026-03-14 21:51:36,Food and beverages,4.4
İlham Aliyev Bul.,2026-02-16 12:19:48,"Landmarks, addresses and geography",
Kaserol,2026-03-11 15:26:38,Food and beverages,4.2
Akça Köyü,2026-02-14 11:12:17,Government and municipal services,
,2026-03-03 21:11:17,Other and unspecified,
Aşağıulupınar Okul Sok.,2026-02-23 09:46:38,"Landmarks, addresses and geography",
Aşağıulupınar Okul Sok.,2026-02-23 09:46:01,"Landmarks, addresses and geography",
Gelibolu Ciğercisi,2026-03-03 20:59:49,Food and beverages,4.2
Taze Dükkan,2026-03-14 21:49:31,Food and beverages,4.6
Öncü Fırın & Cafe,2026-03-12 04:06:53,Food and beverages,4.3
Topkapı Sarayı Müzesi,2026-03-10 10:40:48,"Nature, parks and outdoor places",5.0
Kuaför Betül,2026-03-16 16:49:13,"Beauty, personal care and wellness",4.6
Bayramiç,2026-03-11 10:17:36,"Landmarks, addresses and geography",
Savurkapı Mah.,2026-03-14 20:17:30,Government and municipal services,
İstanbul Deniz Otobüsleri,2026-03-07 08:07:29,"Nature, parks and outdoor places",0.0
Kadıköy İskelesi,2026-03-07 08:09:13,"Nature, parks and outdoor places",0.0
Green Canyon,2026-02-20 16:54:05,Food and beverages,4.9
Antalya,2026-03-12 21:26:20,"Landmarks, addresses and geography",
Nissan Bostancıoğlu,2026-03-03 14:06:51,"Automotive, motorcycles and vehicles",4.2
İhlas Armutlu Tatil Köyü,2026-03-04 11:15:18,"Tourism, lodging and travel",4.0
Nokta Bilardo Salonu,2026-02-15 13:52:40,"Construction, renovation and interior",3.9
Topkapı Sarayı Müzesi,2026-03-10 10:39:54,"Nature, parks and outdoor places",5.0
Hacı Baba Et Lokantası 1942,2026-02-23 09:43:18,Food and beverages,4.6
Kirazlı Köyü,2026-03-04 19:23:26,"Landmarks, addresses and geography",
Cadde Detaylı Oto Yıkama,2026-02-20 16:23:11,"Automotive, motorcycles and vehicles",1.3
Dostlar Hipermarket,2026-03-14 21:55:30,Food and beverages,4.1
,2026-03-02 07:58:12,Other and unspecified,
Yandex,2026-03-03 17:21:25,"IT, telecommunications and electronics",5.0
5. Saray Sok.,2026-02-21 10:39:57,"Landmarks, addresses and geography",
,2026-02-21 17:17:14,Other and unspecified,
Sade Tray Kebab,2026-03-10 15:33:58,Food and beverages,4.5
"1443. Cad., No:25",2026-03-17 19:19:05,Agriculture,
Sertepe Otomotiv,2026-03-03 14:06:00,"Automotive, motorcycles and vehicles",4.1
Özel Marmara Ağız Ve Diş Sağlığı Polikinligi Çınarcık Şube,2026-03-16 08:47:12,Government and municipal services,0.0
Zes,2026-03-17 19:21:43,"Automotive, motorcycles and vehicles",
Çınarcık,2026-03-15 08:12:48,"Nature, parks and outdoor places",
,2026-02-21 21:54:49,Other and unspecified,
Garenta Yalova Şehir Araç Kiralama,2026-02-16 00:17:01,"Automotive, motorcycles and vehicles",4.7
,2026-03-08 13:42:31,Other and unspecified,
Yalova Deniz Gören Konutları,2026-02-28 10:07:33,"Construction, renovation and interior",
Yandex,2026-03-03 17:22:18,"IT, telecommunications and electronics",5.0
Levinson Fur & Leather,2026-03-13 10:07:12,Retail and trade,4.4
İstanbul Sabiha Gökçen Uluslararası Havalimanı,2026-03-11 12:15:04,"Nature, parks and outdoor places",4.1
Viva Erkek Kuaförü,2026-03-16 16:48:35,"Beauty, personal care and wellness",4.7
Levinson Fur & Leather,2026-03-13 10:07:39,Retail and trade,4.4
Şirinevler Günlük Kiralık Daire,2026-03-14 14:52:56,Real estate and business properties,
Rizom Tatil Köyü Restoran,2026-03-09 07:45:09,"Tourism, lodging and travel",3.9
Çınarcık İnşaat Emlak,2026-03-01 11:17:42,Real estate and business properties,
,2026-02-28 10:02:34,Other and unspecified,
Tarihi Kilise,2026-02-21 00:05:49,Religion and community organizations,3.0
Yazar Mehmet Güler Sok.,2026-02-16 08:05:47,"Landmarks, addresses and geography",
Ataşehir Tapu Müdürlüğü,2026-02-28 09:59:34,Government and municipal services,0.0
Organica Restaurant,2026-02-20 23:18:49,Food and beverages,4.3
,2026-03-07 06:47:26,Other and unspecified,
Cafein İnternet,2026-02-28 18:12:34,Food and beverages,4.4
,2026-02-14 05:01:08,Other and unspecified,
Sudüşen Şelalesi,2026-03-01 23:53:36,"Nature, parks and outdoor places",4.3
Pasta Dünyası & Cafe,2026-02-27 03:16:12,Other and unspecified,4.7
Polatlı Oto,2026-02-24 15:03:26,"Automotive, motorcycles and vehicles",4.8
Iznik Seyir Kamp,2026-02-23 00:12:10,"Nature, parks and outdoor places",4.3
Marmaris,2026-02-17 11:12:21,Food and beverages,4.7
Gazident Ağız Ve Diş Polikliniği,2026-03-04 22:50:09,Healthcare and medical services,4.3
Çınarcık İnşaat Emlak,2026-02-28 09:11:22,Real estate and business properties,
Yalova,2026-02-14 05:00:14,"Landmarks, addresses and geography",
Lavanta Apartman,2026-03-04 14:57:38,"Tourism, lodging and travel",
Yalova,2026-02-28 10:06:24,"Landmarks, addresses and geography",
,2026-02-18 23:07:23,Other and unspecified,
Yalova,2026-02-16 07:35:58,"Landmarks, addresses and geography",
,2026-02-28 22:25:19,Other and unspecified,
,2026-03-08 20:28:22,Other and unspecified,
,2026-02-15 17:47:08,Other and unspecified,
ZES Elektrikli Araç Şarj İstasyonu,2026-03-13 16:37:07,"Automotive, motorcycles and vehicles",4.1
"Gonca Sok., No:11",2026-02-22 15:39:45,Agriculture,
Samsun,2026-02-15 13:52:00,"Landmarks, addresses and geography",
,2026-02-23 09:42:39,Other and unspecified,
