org_name,time,category,org_rating
S. S. Balıkesir Esnaf ve Sanatkarlar Kredi ve Kefalet Kooperatifi,2026-03-02 12:30:49,Finance and professional services,
İnegöl Restaurant,2026-03-03 04:22:16,Food and beverages,4.5
Pisa Kulesi,2026-03-04 22:03:41,"Nature, parks and outdoor places",5.0
,2026-02-14 08:52:10,Other and unspecified,
,2026-02-16 04:43:37,Other and unspecified,
Walmart,2026-03-09 20:23:33,Retail and trade,
Koç Bakır Kablo,2026-02-22 02:23:49,"Manufacturing, industry and equipment",
Medine Hurmacısı,2026-02-17 19:46:29,Food and beverages,4.9
Yoyo Kids Park,2026-02-14 13:17:18,"Culture, arts and entertainment",4.5
Ekşi Maya,2026-03-16 07:11:28,Food and beverages,
Karesi Et,2026-02-15 15:40:00,Food and beverages,4.7
Kayışdağı Spot İkinci El Eşya Alanlar 0532 596 52 25,2026-02-26 18:24:37,Retail and trade,0.0
Söbücealan Mah.,2026-02-16 16:06:45,Government and municipal services,
Kadıköy,2026-03-04 22:11:06,"Nature, parks and outdoor places",
Lokanta Bahar Edremit,2026-03-14 15:02:47,Food and beverages,5.0
Tarlabaşı Cad.,2026-03-01 04:40:25,"Landmarks, addresses and geography",
Değirmen Boğazı Tabiat Parkı,2026-02-14 14:23:13,"Nature, parks and outdoor places",0.0
,2026-03-05 19:29:02,Other and unspecified,
Ankara,2026-03-01 12:17:52,"Landmarks, addresses and geography",
İsmet İnönü Kültür Merkezi,2026-03-01 19:14:21,"Culture, arts and entertainment",4.0
Ney Sok.,2026-03-12 13:32:11,"Landmarks, addresses and geography",
Mevlana Müzesi,2026-03-16 19:45:00,"Nature, parks and outdoor places",5.0
Topkapı Sarayı Müzesi,2026-02-26 07:12:11,"Nature, parks and outdoor places",5.0
Tüvtürk Egzoz Gazı Emisyon Ölçümü,2026-03-06 08:19:18,"Automotive, motorcycles and vehicles",2.5
Karatay,2026-03-02 11:25:16,"Nature, parks and outdoor places",
Altınoluk Çarşı Avm,2026-03-12 14:37:58,Retail and trade,4.1
Avcılar Cad.,2026-03-01 13:42:43,"Landmarks, addresses and geography",
İvrindi,2026-03-06 19:39:36,"Landmarks, addresses and geography",
Edremit Belediyesi Ed - Bel Tesisleri,2026-03-09 16:50:28,"Nature, parks and outdoor places",0.0
Kozak Yaylası,2026-02-15 08:22:16,Other and unspecified,
İnegöl Deniz Kent Sitesi,2026-03-06 19:43:15,"Landmarks, addresses and geography",
Şanlıurfa Otogarı,2026-03-16 17:31:26,"Landmarks, addresses and geography",3.6
Ciğerim,2026-02-26 07:11:22,Food and beverages,4.4
Ulusoy Dinlenme Tesisleri,2026-03-15 23:25:55,"Nature, parks and outdoor places",3.8
Burhaniye Kent Lokantası,2026-03-09 15:17:08,Food and beverages,
,2026-03-01 11:03:45,Other and unspecified,
Primo,2026-03-01 03:38:17,Sports and active recreation,5.0
Marmaris,2026-03-17 13:08:34,"Landmarks, addresses and geography",
Mekke,2026-02-16 11:46:29,"Landmarks, addresses and geography",
Tavacı Recep Usta Alsancak,2026-03-01 12:36:21,Food and beverages,4.3
Dikmeler Mahallesi Dere Cami,2026-03-11 18:44:16,Religion and community organizations,
Barbaros Mah.,2026-03-02 11:21:36,Government and municipal services,
Bireller Olive Mola,2026-03-01 12:23:33,Food and beverages,5.0
,2026-03-07 10:17:18,Other and unspecified,
,2026-03-07 21:42:20,Other and unspecified,
,2026-03-06 19:44:55,Other and unspecified,
Çaylak Şelalesi,2026-02-27 20:58:40,"Nature, parks and outdoor places",4.4
Kazdağı Tur,2026-03-07 16:44:19,"Tourism, lodging and travel",4.9
Ayvalık,2026-03-14 20:09:37,"Landmarks, addresses and geography",
Bandırma Çeki Demiri,2026-02-28 00:00:17,"Automotive, motorcycles and vehicles",
Celal Bayar Üniversitesi Hafsa Sultan Hastanesi,2026-03-17 19:49:47,Healthcare and medical services,2.5
Gölcük Yolu Sahili,2026-03-07 22:31:22,"Culture, arts and entertainment",
,2026-03-12 20:50:17,Other and unspecified,
Özgür Mah.,2026-03-07 21:27:24,Government and municipal services,
Bursa,2026-03-04 02:29:29,"Landmarks, addresses and geography",
Tarım Kredi Kooperatif Market,2026-02-17 06:12:08,Food and beverages,
Tüvtürk Egzoz Gazı Emisyon Ölçümü,2026-03-13 10:06:39,"Automotive, motorcycles and vehicles",2.5
,2026-02-14 16:19:26,Other and unspecified,
Heirloom,2026-03-16 14:23:58,Food and beverages,4.8
Bandırma Arkeoloji Müzesi,2026-02-26 07:11:44,"Nature, parks and outdoor places",4.7
"Ömer Seyfettin Meydanı, No:11",2026-03-07 19:28:49,Agriculture,
Muradiye Külliyesi,2026-03-11 15:13:16,"Nature, parks and outdoor places",5.0
Balta Burger Balıkesir,2026-02-14 08:31:27,Food and beverages,4.8
Bandırma,2026-03-03 20:43:16,"Landmarks, addresses and geography",
Sarımsaklı Kapalı Pazar Yeri,2026-03-10 16:29:39,Food and beverages,4.0
Göktur Kamping,2026-03-07 14:42:25,"Nature, parks and outdoor places",3.1
,2026-03-04 15:42:17,Other and unspecified,
Benelli Motocek,2026-02-27 04:39:10,"Automotive, motorcycles and vehicles",
Egetal Ege Üniversitesi Tarımsal Analiz Laboratuvarı,2026-02-15 11:55:20,"Manufacturing, industry and equipment",
Picasso Yüksel Arslan Bayan Kuaförü,2026-03-11 19:30:28,"Beauty, personal care and wellness",4.5
Söğüş City,2026-03-11 11:11:12,Food and beverages,5.0
İşler Mimarlık,2026-02-27 17:52:41,"Construction, renovation and interior",0.0
Marmaris Dancing Fountains,2026-02-22 18:30:48,Food and beverages,4.7
Muğla (Muğla Merkez),2026-03-15 10:35:52,"Landmarks, addresses and geography",
"Hamit Kaplan Cad., No:24",2026-03-06 15:22:59,Agriculture,
Şeytan Sofrası,2026-02-15 14:00:34,"Nature, parks and outdoor places",4.2
Pamukkale Turizm,2026-03-06 11:07:13,Transportation and logistics,4.2
Edremit Anadolu Lisesi,2026-02-14 15:10:51,Agriculture,
