org_name,time,category,org_rating
Marina Cafe,2026-02-24 05:53:25,Food and beverages,4.2
Ferah Baba Türbesi,2026-02-27 06:47:54,"Landmarks, addresses and geography",
Dahovskaya Sfera,2026-03-05 09:26:10,"Nature, parks and outdoor places",5.0
Ertuğrul Gazi Parkı,2026-02-16 20:32:03,"Nature, parks and outdoor places",
,2026-02-14 21:24:48,Other and unspecified,
Çağdaş Spor Merkezi,2026-03-07 09:24:26,Sports and active recreation,4.3
,2026-02-28 07:39:03,Other and unspecified,
Piatra Neamț,2026-03-05 09:25:40,"Landmarks, addresses and geography",
,2026-02-28 21:34:44,Other and unspecified,
Özel Aktıp Hastanesi,2026-03-16 11:05:52,Healthcare and medical services,3.7
,2026-02-22 17:36:19,Other and unspecified,
Yuşa Oto Yıkama,2026-02-24 14:23:27,"Automotive, motorcycles and vehicles",4.4
Pişkin Odunlu Taş Fırın,2026-02-22 18:22:13,Food and beverages,4.4
Aşıklar Çeşmes,2026-02-28 11:17:14,Food and beverages,
Merdane Cafe & Restaurant,2026-02-27 21:23:11,Food and beverages,0.0
Neva Şarj,2026-03-07 13:21:21,"Automotive, motorcycles and vehicles",
Fatih Sultan Mehmet Ortaokulu,2026-03-15 15:40:22,Education and training,
,2026-03-03 15:15:19,Other and unspecified,
Bartın,2026-02-15 14:34:25,"Landmarks, addresses and geography",
Sesamos Cafe,2026-03-15 15:41:08,Food and beverages,4.1
Andorra la Vella,2026-02-19 02:32:53,"Landmarks, addresses and geography",
Selimiye Cami,2026-02-14 19:53:37,Religion and community organizations,5.0
Tanca,2026-03-08 23:31:18,"Landmarks, addresses and geography",
Tantra Tokyo,2026-03-14 19:52:12,"Nature, parks and outdoor places",
Orduyeri Cami,2026-02-28 14:31:17,Religion and community organizations,4.4
Good For You Coffee,2026-03-09 16:37:07,Food and beverages,4.9
Bartın Merkez ,2026-02-28 02:53:50,"Nature, parks and outdoor places",
Manavgat,2026-03-01 19:38:40,"Landmarks, addresses and geography",
Kastamonu Şehir Parkı,2026-02-16 06:53:22,"Nature, parks and outdoor places",
Çınar Lokantası,2026-02-26 12:44:04,Food and beverages,3.9
,2026-03-09 14:33:12,Other and unspecified,
Kamil Koç,2026-03-01 13:22:06,Transportation and logistics,3.2
,2026-03-11 12:24:06,Other and unspecified,
Çamlıca Köyü,2026-03-02 20:42:51,"Landmarks, addresses and geography",
,2026-03-11 12:25:17,Other and unspecified,
Gratis,2026-02-16 08:45:53,"Beauty, personal care and wellness",4.2
,2026-03-07 18:48:17,Other and unspecified,
Bartın,2026-03-10 14:52:33,"Landmarks, addresses and geography",
Nora City Alışveriş Merkezi,2026-03-02 23:19:50,Retail and trade,3.9
Yaşam Apart Evleri,2026-03-02 23:23:52,Real estate and business properties,3.8
Bartın Otogarı,2026-02-28 23:03:47,"Landmarks, addresses and geography",4.0
Kamil Koç,2026-03-01 13:20:15,Transportation and logistics,3.2
Reyhanlı,2026-02-23 12:45:17,"Landmarks, addresses and geography",
Bartın,2026-03-04 05:21:39,"Landmarks, addresses and geography",
Restaurant Anna E Paolo Tanger,2026-03-08 23:33:28,Food and beverages,
Amasra Kalesi,2026-02-14 07:17:09,"Nature, parks and outdoor places",4.6
,2026-02-28 23:02:43,Other and unspecified,
,2026-03-03 15:16:12,Other and unspecified,
Çennai,2026-03-08 23:30:51,"Landmarks, addresses and geography",
Moi Bartın,2026-03-09 16:40:04,Food and beverages,4.8
Birader Waffle,2026-02-14 07:30:28,Food and beverages,4.4
Kemer Köprü Mah.,2026-02-14 23:11:03,Government and municipal services,
Bartın,2026-02-13 21:10:19,"Landmarks, addresses and geography",
,2026-03-11 12:24:54,Other and unspecified,
,2026-02-28 07:38:32,Other and unspecified,
Arabica Coffee House ,2026-03-09 16:39:43,Food and beverages,4.8
,2026-02-28 07:38:01,Other and unspecified,
Leb-i Derya Balık Restoran,2026-03-03 15:14:57,Food and beverages,3.8
Beypazarı Taş Ocakları Çamlıdere Taşocağı 5324077757 Mıcır Kırmataş,2026-03-05 09:24:42,"Manufacturing, industry and equipment",
