org_name,time,category,org_rating
D010/14. Karayolu,2026-02-14 10:09:18,"Landmarks, addresses and geography",
Gelincik Ortaokulu,2026-03-04 18:27:51,Education and training,
"Ali Şükrü Şavlı Sok., No:15",2026-02-20 14:43:49,Agriculture,
Eyobus Turizm Seyahat Bil. Eğt. Org. Dan. Hiz,2026-02-23 16:05:15,"Tourism, lodging and travel",4.9
Muradiye Mah.,2026-02-26 15:22:10,Government and municipal services,
Ranchero,2026-03-05 09:43:45,Food and beverages,4.3
Ayancık,2026-02-14 10:58:55,"Landmarks, addresses and geography",
Çatalzeytin,2026-03-07 16:59:41,"Landmarks, addresses and geography",
Boyabat,2026-02-17 07:23:35,"Landmarks, addresses and geography",
Rostov-na-Donu,2026-03-03 22:35:46,"Landmarks, addresses and geography",
Eyfel Kulesi,2026-02-16 17:36:11,"Nature, parks and outdoor places",5.0
,2026-02-27 13:16:38,Other and unspecified,
İstanbul Sabiha Gökçen Uluslararası Havalimanı,2026-02-27 21:02:14,"Nature, parks and outdoor places",4.1
Çatalzeytin,2026-03-07 17:00:23,"Landmarks, addresses and geography",
Veyselin Yeri Çorba Salonu,2026-03-03 13:51:32,Food and beverages,4.7
,2026-03-02 17:10:06,Other and unspecified,
Barrel Playground,2026-03-13 18:15:44,"Nature, parks and outdoor places",
Gerze Beşiktaş Parkı,2026-03-16 02:39:12,"Culture, arts and entertainment",0.0
Küçükbaş Et & Derya Balıkcılık,2026-03-05 10:15:06,Food and beverages,
Louvre Müzesi,2026-02-16 17:30:36,"Nature, parks and outdoor places",5.0
,2026-03-13 18:16:36,Other and unspecified,
Eriş oto Galeri,2026-03-06 15:12:27,"Automotive, motorcycles and vehicles",
"Hastane Yokuşu Sok., No:4",2026-03-15 23:47:49,Agriculture,
"Sacré-Cœur Bazilikası, Paris",2026-02-16 17:28:30,Religion and community organizations,5.0
1. Şelale,2026-03-04 06:41:21,"Nature, parks and outdoor places",
Ranchero,2026-03-05 09:41:55,Food and beverages,4.3
Ufuk Tuğla Fabrikası,2026-02-21 17:57:05,Real estate and business properties,
Sinop Üniversitesi Turizm Fakültesi,2026-03-12 09:06:26,Education and training,
Yıldız Sarayı,2026-02-17 13:41:41,"Nature, parks and outdoor places",5.0
,2026-03-04 06:42:16,Other and unspecified,
Boyabat Kalesi,2026-03-08 10:25:13,"Nature, parks and outdoor places",4.4
