org_name,time,category,org_rating
Benusen Meyhane,2026-02-21 08:23:27,Food and beverages,4.2
Reyhan Pastanesi,2026-02-20 14:30:35,Food and beverages,4.5
Osmancık Mah.,2026-03-14 16:54:41,Government and municipal services,
Meşhur Aspava Muhammed,2026-02-22 06:12:47,Food and beverages,5.0
Kargi Tatil Koyu,2026-03-01 15:05:09,"Tourism, lodging and travel",4.0
Keçiören Kaymakamlığı,2026-02-20 17:54:31,Government and municipal services,0.0
Katipler Konağı Restaurant,2026-02-28 13:27:47,Food and beverages,4.3
Efes Antik Kenti,2026-03-05 16:25:10,"Nature, parks and outdoor places",5.0
T-bar,2026-03-17 17:45:14,"Landmarks, addresses and geography",
Phuket Şehri,2026-02-28 17:46:54,"Landmarks, addresses and geography",
Radyo Deva,2026-02-14 19:39:51,"Automotive, motorcycles and vehicles",4.1
Çorum Huzurevi Yaşlı Bakım ve Rehabilitasyon Merkezi Müdürlüğü,2026-03-06 15:23:38,Government and municipal services,
Gökova Mah.,2026-02-22 09:51:03,Government and municipal services,
Phuket Şehri,2026-02-28 17:46:27,"Landmarks, addresses and geography",
Köfteci Yusuf Troypark Avm,2026-03-14 21:06:51,Food and beverages,4.2
Ankara Göksu Park,2026-03-10 21:19:45,"Culture, arts and entertainment",
Keçiören Kaymakamlığı,2026-02-20 17:51:44,Government and municipal services,0.0
Çorum Şoförler ve Nakliyeciler Odası,2026-03-07 12:29:58,Religion and community organizations,0.0
,2026-03-17 17:42:51,Other and unspecified,
AHL Park,2026-03-01 10:27:17,Retail and trade,4.4
Jakamen,2026-03-01 00:48:52,Retail and trade,4.1
Beleş Kamp,2026-03-08 12:25:37,"Nature, parks and outdoor places",
Karapürçek Mah.,2026-03-05 12:47:58,Government and municipal services,
Bizimkiler Restaurant,2026-02-21 08:24:28,Food and beverages,3.0
Lastiğim,2026-03-16 18:17:14,"Automotive, motorcycles and vehicles",
Çal Mağarası,2026-02-15 18:40:18,"Nature, parks and outdoor places",4.4
Çorum,2026-03-15 20:28:14,"Landmarks, addresses and geography",
Tesbihane,2026-02-13 21:34:44,Retail and trade,4.3
Efe Park Yöresel Ürünler ve Hediyelik Eşya Pazarı,2026-02-13 21:34:26,Retail and trade,4.4
Haznevi Dergahı,2026-03-09 21:44:38,Religion and community organizations,0.0
Mustafa Kemal Ortaokulu,2026-03-06 04:41:06,Education and training,4.3
Umut Oto Elektrik-Elektronik,2026-03-12 02:39:40,"Automotive, motorcycles and vehicles",4.1
Diyarbakır Cad.,2026-03-09 03:40:34,"Landmarks, addresses and geography",
Garaj Cafe Pizza,2026-03-05 18:01:25,Food and beverages,4.2
ChemodanPRO,2026-03-12 21:59:13,Retail and trade,4.3
Bambu Garden Cafe - Izgara - Kahvaltı - Kahve,2026-02-17 18:20:14,Food and beverages,4.7
Ayolis,2026-02-22 12:05:40,Food and beverages,5.0
Katipler Konağı Restaurant,2026-02-28 13:28:32,Food and beverages,4.3
Çorum İftar Çadırı,2026-03-11 13:12:03,Food and beverages,
Afad Çorum,2026-02-21 21:44:40,Government and municipal services,0.0
Kısmet Lokantası,2026-03-01 18:57:27,Food and beverages,4.9
,2026-03-11 13:13:34,Other and unspecified,
Osmancık,2026-03-09 02:38:37,"Landmarks, addresses and geography",
,2026-02-17 18:19:51,Other and unspecified,
İsmailköy Köyü,2026-03-11 19:26:05,"Landmarks, addresses and geography",
Kuveyt Türk Sirkeci Şubesi,2026-03-01 08:24:02,Agriculture,3.4
,2026-02-14 21:58:03,Other and unspecified,
,2026-03-11 02:09:50,Other and unspecified,
Iskilip Dolma Evi,2026-02-14 09:31:07,Food and beverages,4.5
Mustafa Kemal Ortaokulu,2026-03-06 04:38:56,Education and training,4.3
Coşkun Mobilya,2026-02-13 21:45:37,Retail and trade,
Alfa Akvaryum,2026-02-16 16:29:21,"Beauty, personal care and wellness",4.3
Şeyh Halef Cami,2026-03-09 01:25:02,Religion and community organizations,
Keçiören Kaymakamlığı,2026-02-20 17:52:40,Government and municipal services,0.0
Ahmediye Köyü,2026-02-13 21:05:27,"Landmarks, addresses and geography",
Uzunyurt Mora Yaylası Mah.,2026-03-14 20:14:40,Government and municipal services,
Marmaris Döner,2026-02-28 13:26:00,Food and beverages,5.0
Lavinya Çiçek Evi,2026-03-06 19:53:22,Agriculture,5.0
Çorum,2026-03-10 21:23:08,"Landmarks, addresses and geography",
Marmaris Döner,2026-02-28 13:29:34,Food and beverages,5.0
Evlik Köyü,2026-03-14 06:28:08,"Landmarks, addresses and geography",
