org_name,time,category,org_rating
Antalya,2026-03-09 15:20:52,"Landmarks, addresses and geography",
"Şehit Yüzbaşı Ali Oğuz Blv., No:76",2026-02-17 16:47:56,Agriculture,
Necmi Asfuroğlu Arkeoloji Müzesi,2026-02-14 21:36:21,"Nature, parks and outdoor places",5.0
Oto Seyhan,2026-02-16 14:33:37,"Manufacturing, industry and equipment",4.9
Hatay Antakya Özel Gözdem Sürücü Kursu-Antakya Motor/Araba/Otomobil/Tır/Otobüs Ehliyeti-Antakya Ehliyet Kursları-Antakya Sürücü Kursları,2026-03-03 04:37:06,"Automotive, motorcycles and vehicles",4.5
Halilbey Mah.,2026-03-10 17:35:49,Government and municipal services,
Elly,2026-03-08 08:06:30,"Nature, parks and outdoor places",4.3
Çatalca Eczanesi,2026-03-04 17:08:54,Healthcare and medical services,4.3
,2026-02-26 19:20:02,Other and unspecified,
Karkamış Antik Kenti,2026-02-17 09:50:39,"Nature, parks and outdoor places",4.2
İskenderun Belediyesi,2026-03-13 18:55:59,Government and municipal services,0.0
Hatay İskenderun Sahili,2026-02-19 12:45:19,"Nature, parks and outdoor places",
535. Sok.,2026-03-17 11:56:52,"Landmarks, addresses and geography",
,2026-02-22 02:37:28,Other and unspecified,
Hatay (Antakya),2026-03-14 20:28:58,"Landmarks, addresses and geography",
Ünver Tarım,2026-03-17 05:17:23,Agriculture,4.3
Adana Detailing,2026-02-19 19:43:16,"Automotive, motorcycles and vehicles",4.9
Ceyhan,2026-02-17 03:49:18,"Landmarks, addresses and geography",
Voltrun Şarj İstasyonu,2026-02-14 09:21:18,"Automotive, motorcycles and vehicles",
Olimpik Yüzme Havuzu,2026-02-22 20:29:50,"Nature, parks and outdoor places",4.0
Antalya,2026-03-09 15:21:38,"Landmarks, addresses and geography",
Dogan,2026-02-13 23:05:00,"Landmarks, addresses and geography",
Aydın Ocakbaşı,2026-02-15 05:10:39,Food and beverages,4.9
Duran Vinç,2026-02-27 11:27:09,"Manufacturing, industry and equipment",4.7
,2026-03-07 11:27:34,Other and unspecified,
Alibey Ticaret Dtm Beyaz Eşya,2026-03-06 23:00:56,Retail and trade,4.7
Süha Turizm İskenderun-Pac Meydanı,2026-03-17 11:32:31,Transportation and logistics,
Haas Taş Mozaik,2026-02-26 16:55:55,"Manufacturing, industry and equipment",4.3
Adana Emniyet Müdürlüğü Ek Hizmet Binası,2026-02-23 11:51:12,"Landmarks, addresses and geography",0.0
The Medovik,2026-02-21 19:25:52,Food and beverages,5.0
Han Restoran,2026-03-05 02:07:48,Food and beverages,4.1
Hilal Öğrenci Yurdu,2026-02-22 10:42:09,"Construction, renovation and interior",0.0
Barrel,2026-02-26 13:33:34,Food and beverages,5.0
Adana Albeyaz Temizlik Şirketleri,2026-02-24 01:49:56,"Utilities, security and maintenance services",5.0
Koçören Mah.,2026-03-12 07:27:28,Government and municipal services,
Louvre Müzesi,2026-03-14 09:25:27,"Nature, parks and outdoor places",5.0
The Mall Sanremo,2026-02-22 09:40:54,Retail and trade,
İskenderun Limanı,2026-03-03 21:17:29,"Nature, parks and outdoor places",0.0
OptiCel,2026-02-23 11:48:46,Sports and active recreation,4.5
Özel Ela Sürücü Kursu,2026-02-27 08:45:53,"Automotive, motorcycles and vehicles",4.2
Uluyazı Kampüsü Kredi Yurtlar Kurumu Kyk,2026-02-24 04:02:54,"Construction, renovation and interior",0.0
Demir Cad.,2026-02-15 19:13:16,"Landmarks, addresses and geography",
15 Temmuz Demokrasi Meydanı Tramvay İstasyonu,2026-02-22 21:40:23,Other and unspecified,
Motomax,2026-03-12 09:36:46,"Automotive, motorcycles and vehicles",5.0
Diyarbakır Kent Müzesi,2026-03-16 18:17:31,"Nature, parks and outdoor places",4.4
Hatay Arkeoloji Müzesi,2026-03-11 17:02:19,"Nature, parks and outdoor places",5.0
,2026-02-27 01:09:50,Other and unspecified,
Simge Fotoğrafçılık,2026-03-12 17:49:06,"Utilities, security and maintenance services",4.6
Mobile X,2026-02-14 07:35:44,Retail and trade,4.7
Alp Konutları 3. Bölüm,2026-02-18 08:26:37,Government and municipal services,
Çekmece Mah.,2026-03-09 07:45:13,Government and municipal services,
Keskin Hırdavat Ticaret,2026-03-04 09:35:25,Food and beverages,4.2
Ağrı Dağı 5165 m,2026-03-14 19:20:57,"Nature, parks and outdoor places",5.0
Narlı Mah.,2026-03-01 03:50:00,Government and municipal services,
Helin Mobilya,2026-03-06 23:01:42,Retail and trade,4.3
633. Sok.,2026-03-03 07:24:19,"Landmarks, addresses and geography",
Adana İl Emniyet Müdürlüğü,2026-02-23 11:51:39,Government and municipal services,
,2026-02-25 23:38:45,Other and unspecified,
Matemwe Beach Village,2026-02-19 03:17:15,"Tourism, lodging and travel",
Karaağaç Övündük Mah.,2026-03-09 14:36:27,Government and municipal services,
Fzt. Ezgi Doğan,2026-02-16 11:50:09,"Nature, parks and outdoor places",4.4
3m Premium Aksu,2026-02-27 04:51:51,"Automotive, motorcycles and vehicles",
,2026-03-07 21:34:40,Other and unspecified,
İskenderun Lunapark,2026-03-17 09:54:08,"Nature, parks and outdoor places",
Antakya Belediyesi,2026-02-20 09:25:51,Government and municipal services,0.0
Tavuk Dünyası,2026-03-05 13:27:15,Food and beverages,4.2
LC Waikiki Türkiye,2026-03-14 08:49:20,Retail and trade,
,2026-03-15 08:54:59,Other and unspecified,
Semerkand Vakfı,2026-02-14 04:44:11,Religion and community organizations,0.0
Erciyes Kültür Merkezi,2026-03-07 18:00:37,"Culture, arts and entertainment",4.5
Hatay Antakya Özel Gözdem Sürücü Kursu-Antakya Motor/Araba/Otomobil/Tır/Otobüs Ehliyeti-Antakya Ehliyet Kursları-Antakya Sürücü Kursları,2026-03-03 04:35:10,"Automotive, motorcycles and vehicles",4.5
,2026-02-16 14:55:07,Other and unspecified,
Birevim Hatay Antakya,2026-02-17 11:09:55,Finance and professional services,
Kardeşler Oto Çıkma Parça,2026-02-16 14:53:28,"Manufacturing, industry and equipment",4.2
Yeniçelik Yapı,2026-03-06 23:33:52,"Construction, renovation and interior",0.0
Hatay Csr Travel,2026-02-14 21:38:15,Transportation and logistics,
Kaya Kebap,2026-03-03 19:40:36,Food and beverages,5.0
Selçuk Üniversitesi Sağlık Bilimleri Fakültesi,2026-03-13 08:52:04,Education and training,4.4
,2026-03-03 03:38:37,Other and unspecified,
Özkanlar Oto Yıkama,2026-03-04 17:02:38,"Automotive, motorcycles and vehicles",4.3
,2026-02-22 20:35:51,Other and unspecified,
